Name,Label,xtl,ytl,xbr,ybr,Condition,Image ID
bd1_veh_rev_5.6_63,Vehicle-OHR,1703,382,1171,612,OccludedHazard,23
bd1_veh_rev_5.6_63,Vehicle-OHR,1713,378,1167,614,OccludedHazard,24
bd1_veh_rev_5.6_63,Vehicle-OHR,1725,373,1162,617,OccludedHazard,25
bd1_veh_rev_5.6_63,Vehicle-OHR,1737,368,1157,619,OccludedHazard,26
bd1_veh_rev_5.6_63,Vehicle-OHR,1750,362,1152,622,OccludedHazard,27
bd1_veh_rev_5.6_63,Vehicle-OHR,1763,356,1146,625,OccludedHazard,28
bd1_veh_rev_5.6_63,Vehicle-OHR,1778,349,1140,627,OccludedHazard,29
bd1_veh_rev_5.6_63,Vehicle-OHR,1793,342,1133,631,OccludedHazard,30
bd1_veh_rev_5.6_63,Vehicle-OHR,1828,327,1118,638,OccludedHazard,31
bd1_veh_rev_5.6_63,Vehicle-OHR,1828,327,1118,638,OccludedHazard,32
bd1_veh_rev_5.6_63,Vehicle-OHR,1869,309,1101,646,OccludedHazard,33
bd1_veh_rev_5.6_63,Vehicle-OHR,1869,309,1101,646,OccludedHazard,34
bd1_veh_rev_5.6_63,Vehicle-OHR,1918,287,1080,656,OccludedHazard,35
bd1_veh_rev_5.6_63,Vehicle-OHR,1918,287,1080,656,OccludedHazard,36
bd1_wal_2.8_85,Vehicle-OHR,765,522,798,571,OccludedHazard,0
bd1_wal_2.8_85,Vehicle-OHR,765,522,798,572,OccludedHazard,1
bd1_wal_2.8_85,Vehicle-OHR,765,521,798,572,OccludedHazard,2
bd1_wal_2.8_85,Vehicle-OHR,765,521,798,573,OccludedHazard,3
bd1_wal_2.8_85,Vehicle-OHR,765,521,798,573,OccludedHazard,4
bd1_wal_2.8_85,Vehicle-OHR,765,521,798,573,OccludedHazard,5
bd1_wal_2.8_85,Vehicle-OHR,765,520,799,574,OccludedHazard,6
bd1_wal_2.8_85,Vehicle-OHR,765,520,799,574,OccludedHazard,7
bd1_wal_2.8_85,Vehicle-OHR,765,520,799,575,OccludedHazard,8
bd1_wal_2.8_85,Vehicle-OHR,765,520,799,575,OccludedHazard,9
bd1_wal_2.8_85,Vehicle-OHR,765,519,799,576,OccludedHazard,10
bd1_wal_2.8_85,Vehicle-OHR,765,519,799,576,OccludedHazard,11
bd1_wal_2.8_85,Vehicle-OHR,765,519,799,577,OccludedHazard,12
bd1_wal_2.8_85,Vehicle-OHR,765,518,800,577,OccludedHazard,13
bd1_wal_2.8_85,Vehicle-OHR,765,518,800,578,OccludedHazard,14
bd1_wal_2.8_85,Vehicle-OHR,765,518,800,579,OccludedHazard,15
bd1_wal_2.8_85,Vehicle-OHR,765,517,800,579,OccludedHazard,16
bd1_wal_2.8_85,Vehicle-OHR,765,517,800,580,OccludedHazard,17
bd1_wal_2.8_85,Vehicle-OHR,764,517,800,581,OccludedHazard,18
bd1_wal_2.8_85,Vehicle-OHR,764,516,801,581,OccludedHazard,19
bd1_wal_2.8_85,Vehicle-OHR,764,516,801,581,OccludedHazard,20
bd1_wal_2.8_85,Vehicle-OHR,764,516,801,582,OccludedHazard,21
bd1_wal_2.8_85,Vehicle-OHR,764,515,801,583,OccludedHazard,22
bd1_wal_2.8_85,Vehicle-OHR,764,515,801,583,OccludedHazard,23
bd1_wal_2.8_85,Vehicle-OHR,764,514,801,584,OccludedHazard,24
bd1_wal_2.8_85,Vehicle-OHR,764,513,802,586,OccludedHazard,25
bd1_wal_2.8_85,Vehicle-OHR,764,513,802,586,OccludedHazard,26
bd1_wal_2.8_85,Vehicle-OHR,764,513,802,587,OccludedHazard,27
bd1_wal_2.8_85,Vehicle-OHR,764,512,803,589,OccludedHazard,28
bd1_wal_2.8_85,Vehicle-OHR,764,512,803,589,OccludedHazard,29
bd1_wal_2.8_85,Vehicle-OHR,764,511,803,591,OccludedHazard,30
bd1_wal_2.8_85,Vehicle-OHR,764,511,803,591,OccludedHazard,31
bd1_wal_2.8_85,Vehicle-OHR,764,510,803,592,OccludedHazard,32
bd1_wal_2.8_85,Vehicle-OHR,764,509,804,594,OccludedHazard,33
bd1_wal_2.8_85,Vehicle-OHR,764,509,804,594,OccludedHazard,34
bd1_wal_2.8_85,Vehicle-OHR,764,507,805,597,OccludedHazard,35
bd1_wal_2.8_85,Vehicle-OHR,764,507,805,598,OccludedHazard,36
bd1_wal_2.8_85,Vehicle-OHR,764,507,805,598,OccludedHazard,37
bd1_wal_2.8_85,Vehicle-OHR,764,505,806,601,OccludedHazard,38
bd1_wal_2.8_85,Vehicle-OHR,763,504,806,602,OccludedHazard,39
bd1_wal_2.8_85,Vehicle-OHR,763,504,806,602,OccludedHazard,40
bd1_wal_2.8_85,Vehicle-OHR,763,503,807,604,OccludedHazard,41
bd1_wal_2.8_85,Vehicle-OHR,763,502,807,606,OccludedHazard,42
bd1_wal_2.8_85,Vehicle-OHR,763,501,808,607,OccludedHazard,43
bd1_wal_2.8_85,Vehicle-OHR,763,500,808,609,OccludedHazard,44
bd1_wal_2.8_85,Vehicle-OHR,763,498,809,614,OccludedHazard,45
bd1_wal_2.8_85,Vehicle-OHR,763,498,809,614,OccludedHazard,46
bd1_wal_2.8_85,Vehicle-OHR,763,496,810,616,OccludedHazard,47
bd1_wal_2.8_85,Vehicle-OHR,763,495,811,618,OccludedHazard,48
bd1_wal_2.8_85,Vehicle-OHR,763,493,811,621,OccludedHazard,49
bd1_wal_2.8_85,Vehicle-OHR,762,492,812,624,OccludedHazard,50
bd1_wal_2.8_85,Vehicle-OHR,762,490,813,627,OccludedHazard,51
bd1_wal_2.8_85,Vehicle-OHR,762,488,814,630,OccludedHazard,52
bd1_wal_2.8_85,Vehicle-OHR,762,486,815,633,OccludedHazard,53
bd1_wal_2.8_85,Vehicle-OHR,762,484,816,637,OccludedHazard,54
bd1_wal_2.8_85,Vehicle-OHR,762,482,817,641,OccludedHazard,55
bd1_wal_2.8_85,Vehicle-OHR,761,479,818,645,OccludedHazard,56
bd1_wal_2.8_85,Vehicle-OHR,761,477,819,650,OccludedHazard,57
bd1_wal_2.8_85,Vehicle-OHR,761,474,821,655,OccludedHazard,58
bd1_wal_2.8_85,Vehicle-OHR,761,470,822,661,OccludedHazard,59
bd1_wal_2.8_85,Vehicle-OHR,760,467,824,667,OccludedHazard,60
bd1_wal_2.8_85,Vehicle-OHR,760,463,826,674,OccludedHazard,61
bd1_wal_2.8_85,Vehicle-OHR,760,458,828,682,OccludedHazard,62
bd1_wal_2.8_85,Vehicle-OHR,759,453,830,691,OccludedHazard,63
bd1_wal_2.8_85,Vehicle-OHR,759,447,833,700,OccludedHazard,64
bd1_wal_2.8_85,Vehicle-OHR,758,441,836,712,OccludedHazard,65
bd1_wal_2.8_85,Vehicle-OHR,758,433,839,725,OccludedHazard,66
bd1_wal_2.8_85,Vehicle-OHR,756,415,848,757,OccludedHazard,67
bd1_wal_2.8_85,Vehicle-OHR,756,415,848,757,OccludedHazard,68
bd1_wal_2.8_85,Vehicle-OHR,754,387,861,804,OccludedHazard,69
bd1_wal_2.8_85,Vehicle-OHR,754,387,861,804,OccludedHazard,70
bd1_wal_2.8_85,Vehicle-OHR,750,345,881,877,OccludedHazard,71
bd1_wal_2.8_85,Vehicle-OHR,750,345,881,877,OccludedHazard,72
bd1_wal_2.8_85,Vehicle-OHR,748,314,895,931,OccludedHazard,73
bd1_wal_2.8_85,Vehicle-OHR,744,271,915,1006,OccludedHazard,74
bd1_wal_rev_2.8_87,Vehicle-OHR,1171,522,1138,570,OccludedHazard,0
bd1_wal_rev_2.8_87,Vehicle-OHR,1171,522,1138,571,OccludedHazard,1
bd1_wal_rev_2.8_87,Vehicle-OHR,1171,522,1138,571,OccludedHazard,2
bd1_wal_rev_2.8_87,Vehicle-OHR,1171,522,1138,572,OccludedHazard,3
bd1_wal_rev_2.8_87,Vehicle-OHR,1171,521,1138,572,OccludedHazard,4
bd1_wal_rev_2.8_87,Vehicle-OHR,1172,521,1138,573,OccludedHazard,5
bd1_wal_rev_2.8_87,Vehicle-OHR,1172,521,1138,573,OccludedHazard,6
bd1_wal_rev_2.8_87,Vehicle-OHR,1172,521,1139,573,OccludedHazard,7
bd1_wal_rev_2.8_87,Vehicle-OHR,1172,520,1139,574,OccludedHazard,8
bd1_wal_rev_2.8_87,Vehicle-OHR,1173,520,1139,574,OccludedHazard,9
bd1_wal_rev_2.8_87,Vehicle-OHR,1173,520,1139,575,OccludedHazard,10
bd1_wal_rev_2.8_87,Vehicle-OHR,1173,520,1139,575,OccludedHazard,11
bd1_wal_rev_2.8_87,Vehicle-OHR,1174,519,1139,576,OccludedHazard,12
bd1_wal_rev_2.8_87,Vehicle-OHR,1174,519,1139,576,OccludedHazard,13
bd1_wal_rev_2.8_87,Vehicle-OHR,1174,519,1139,577,OccludedHazard,14
bd1_wal_rev_2.8_87,Vehicle-OHR,1174,518,1139,577,OccludedHazard,15
bd1_wal_rev_2.8_87,Vehicle-OHR,1175,518,1140,578,OccludedHazard,16
bd1_wal_rev_2.8_87,Vehicle-OHR,1175,518,1140,579,OccludedHazard,17
bd1_wal_rev_2.8_87,Vehicle-OHR,1175,517,1140,579,OccludedHazard,18
bd1_wal_rev_2.8_87,Vehicle-OHR,1176,517,1140,580,OccludedHazard,19
bd1_wal_rev_2.8_87,Vehicle-OHR,1176,517,1140,581,OccludedHazard,20
bd1_wal_rev_2.8_87,Vehicle-OHR,1177,516,1140,581,OccludedHazard,21
bd1_wal_rev_2.8_87,Vehicle-OHR,1177,516,1141,582,OccludedHazard,22
bd1_wal_rev_2.8_87,Vehicle-OHR,1177,515,1141,583,OccludedHazard,23
bd1_wal_rev_2.8_87,Vehicle-OHR,1178,515,1141,583,OccludedHazard,24
bd1_wal_rev_2.8_87,Vehicle-OHR,1178,514,1141,584,OccludedHazard,25
bd1_wal_rev_2.8_87,Vehicle-OHR,1179,514,1141,585,OccludedHazard,26
bd1_wal_rev_2.8_87,Vehicle-OHR,1179,513,1142,586,OccludedHazard,27
bd1_wal_rev_2.8_87,Vehicle-OHR,1180,513,1142,587,OccludedHazard,28
bd1_wal_rev_2.8_87,Vehicle-OHR,1180,512,1142,588,OccludedHazard,29
bd1_wal_rev_2.8_87,Vehicle-OHR,1181,512,1142,589,OccludedHazard,30
bd1_wal_rev_2.8_87,Vehicle-OHR,1181,511,1142,590,OccludedHazard,31
bd1_wal_rev_2.8_87,Vehicle-OHR,1182,511,1143,591,OccludedHazard,32
bd1_wal_rev_2.8_87,Vehicle-OHR,1182,510,1143,592,OccludedHazard,33
bd1_wal_rev_2.8_87,Vehicle-OHR,1183,509,1143,593,OccludedHazard,34
bd1_wal_rev_2.8_87,Vehicle-OHR,1184,509,1143,594,OccludedHazard,35
bd1_wal_rev_2.8_87,Vehicle-OHR,1184,509,1143,594,OccludedHazard,36
bd1_wal_rev_2.8_87,Vehicle-OHR,1184,508,1144,595,OccludedHazard,37
bd1_wal_rev_2.8_87,Vehicle-OHR,1185,507,1144,597,OccludedHazard,38
bd1_wal_rev_2.8_87,Vehicle-OHR,1186,507,1144,598,OccludedHazard,39
bd1_wal_rev_2.8_87,Vehicle-OHR,1187,506,1145,599,OccludedHazard,40
bd1_wal_rev_2.8_87,Vehicle-OHR,1187,505,1145,601,OccludedHazard,41
bd1_wal_rev_2.8_87,Vehicle-OHR,1188,504,1145,602,OccludedHazard,42
bd1_wal_rev_2.8_87,Vehicle-OHR,1190,502,1146,606,OccludedHazard,43
bd1_wal_rev_2.8_87,Vehicle-OHR,1190,502,1146,606,OccludedHazard,44
bd1_wal_rev_2.8_87,Vehicle-OHR,1191,501,1147,607,OccludedHazard,45
bd1_wal_rev_2.8_87,Vehicle-OHR,1193,499,1148,611,OccludedHazard,46
bd1_wal_rev_2.8_87,Vehicle-OHR,1193,499,1148,611,OccludedHazard,47
bd1_wal_rev_2.8_87,Vehicle-OHR,1196,496,1149,616,OccludedHazard,48
bd1_wal_rev_2.8_87,Vehicle-OHR,1196,496,1149,616,OccludedHazard,49
bd1_wal_rev_2.8_87,Vehicle-OHR,1197,495,1149,618,OccludedHazard,50
bd1_wal_rev_2.8_87,Vehicle-OHR,1199,493,1150,621,OccludedHazard,51
bd1_wal_rev_2.8_87,Vehicle-OHR,1200,492,1150,624,OccludedHazard,52
bd1_wal_rev_2.8_87,Vehicle-OHR,1202,490,1151,627,OccludedHazard,53
bd1_wal_rev_2.8_87,Vehicle-OHR,1204,488,1152,630,OccludedHazard,54
bd1_wal_rev_2.8_87,Vehicle-OHR,1205,486,1153,633,OccludedHazard,55
bd1_wal_rev_2.8_87,Vehicle-OHR,1207,484,1154,637,OccludedHazard,56
bd1_wal_rev_2.8_87,Vehicle-OHR,1210,482,1155,641,OccludedHazard,57
bd1_wal_rev_2.8_87,Vehicle-OHR,1212,479,1156,645,OccludedHazard,58
bd1_wal_rev_2.8_87,Vehicle-OHR,1215,477,1157,650,OccludedHazard,59
bd1_wal_rev_2.8_87,Vehicle-OHR,1218,474,1158,655,OccludedHazard,60
bd1_wal_rev_2.8_87,Vehicle-OHR,1221,470,1159,661,OccludedHazard,61
bd1_wal_rev_2.8_87,Vehicle-OHR,1224,467,1161,667,OccludedHazard,62
bd1_wal_rev_2.8_87,Vehicle-OHR,1228,463,1162,674,OccludedHazard,63
bd1_wal_rev_2.8_87,Vehicle-OHR,1232,458,1164,682,OccludedHazard,64
bd1_wal_rev_2.8_87,Vehicle-OHR,1237,453,1166,691,OccludedHazard,65
bd1_wal_rev_2.8_87,Vehicle-OHR,1243,447,1169,700,OccludedHazard,66
bd1_wal_rev_2.8_87,Vehicle-OHR,1249,441,1171,712,OccludedHazard,67
bd1_wal_rev_2.8_87,Vehicle-OHR,1256,434,1175,725,OccludedHazard,68
bd1_wal_rev_2.8_87,Vehicle-OHR,1265,425,1178,740,OccludedHazard,69
bd1_wal_rev_2.8_87,Vehicle-OHR,1275,415,1182,757,OccludedHazard,70
bd1_wal_rev_2.8_87,Vehicle-OHR,1286,402,1187,779,OccludedHazard,71
bd1_wal_rev_2.8_87,Vehicle-OHR,1301,387,1194,804,OccludedHazard,72
bd1_wal_rev_2.8_87,Vehicle-OHR,1318,369,1201,836,OccludedHazard,73
bd1_wal_rev_2.8_87,Vehicle-OHR,1341,345,1211,877,OccludedHazard,74
bd1_wal_rev_2.8_87,Vehicle-OHR,1371,314,1224,931,OccludedHazard,75
bd1_wal_rev_2.8_87,Vehicle-OHR,1413,271,1241,1006,OccludedHazard,76
bd2_veh_4.1_64,Vehicle-OHR,518,529,721,584,OccludedHazard,0
bd2_veh_4.1_64,Vehicle-OHR,515,528,721,585,OccludedHazard,1
bd2_veh_4.1_64,Vehicle-OHR,512,528,722,586,OccludedHazard,2
bd2_veh_4.1_64,Vehicle-OHR,509,528,722,587,OccludedHazard,3
bd2_veh_4.1_64,Vehicle-OHR,505,528,723,588,OccludedHazard,4
bd2_veh_4.1_64,Vehicle-OHR,502,528,723,589,OccludedHazard,5
bd2_veh_4.1_64,Vehicle-OHR,499,527,724,590,OccludedHazard,6
bd2_veh_4.1_64,Vehicle-OHR,495,527,724,591,OccludedHazard,7
bd2_veh_4.1_64,Vehicle-OHR,491,527,725,592,OccludedHazard,8
bd2_veh_4.1_64,Vehicle-OHR,487,527,725,593,OccludedHazard,9
bd2_veh_4.1_64,Vehicle-OHR,483,526,726,594,OccludedHazard,10
bd2_veh_4.1_64,Vehicle-OHR,479,526,726,595,OccludedHazard,11
bd2_veh_4.1_64,Vehicle-OHR,475,526,727,596,OccludedHazard,12
bd2_veh_4.1_64,Vehicle-OHR,470,525,727,598,OccludedHazard,13
bd2_veh_4.1_64,Vehicle-OHR,465,525,728,599,OccludedHazard,14
bd2_veh_4.1_64,Vehicle-OHR,460,525,729,600,OccludedHazard,15
bd2_veh_4.1_64,Vehicle-OHR,455,524,729,602,OccludedHazard,16
bd2_veh_4.1_64,Vehicle-OHR,449,524,730,603,OccludedHazard,17
bd2_veh_4.1_64,Vehicle-OHR,443,523,731,605,OccludedHazard,18
bd2_veh_4.1_64,Vehicle-OHR,437,523,732,607,OccludedHazard,19
bd2_veh_4.1_64,Vehicle-OHR,430,522,733,609,OccludedHazard,20
bd2_veh_4.1_64,Vehicle-OHR,423,522,734,611,OccludedHazard,21
bd2_veh_4.1_64,Vehicle-OHR,416,521,735,613,OccludedHazard,22
bd2_veh_4.1_64,Vehicle-OHR,408,521,736,615,OccludedHazard,23
bd2_veh_4.1_64,Vehicle-OHR,400,520,737,617,OccludedHazard,24
bd2_veh_4.1_64,Vehicle-OHR,391,520,738,620,OccludedHazard,25
bd2_veh_4.1_64,Vehicle-OHR,381,519,739,622,OccludedHazard,26
bd2_veh_4.1_64,Vehicle-OHR,381,519,739,622,OccludedHazard,27
bd2_veh_4.1_64,Vehicle-OHR,371,518,741,625,OccludedHazard,28
bd2_veh_4.1_64,Vehicle-OHR,361,518,742,628,OccludedHazard,29
bd2_veh_4.1_64,Vehicle-OHR,349,517,744,631,OccludedHazard,30
bd2_veh_4.1_64,Vehicle-OHR,337,516,745,635,OccludedHazard,31
bd2_veh_4.1_64,Vehicle-OHR,323,515,747,638,OccludedHazard,32
bd2_veh_4.1_64,Vehicle-OHR,309,514,749,643,OccludedHazard,33
bd2_veh_4.1_64,Vehicle-OHR,276,512,753,652,OccludedHazard,34
bd2_veh_4.1_64,Vehicle-OHR,276,512,753,652,OccludedHazard,35
bd2_veh_4.1_64,Vehicle-OHR,236,509,759,663,OccludedHazard,36
bd2_veh_4.1_64,Vehicle-OHR,236,509,759,663,OccludedHazard,37
bd2_veh_4.1_64,Vehicle-OHR,188,505,765,676,OccludedHazard,38
bd2_veh_4.1_64,Vehicle-OHR,188,505,765,676,OccludedHazard,39
bd2_veh_4.1_64,Vehicle-OHR,129,501,773,693,OccludedHazard,40
bd2_veh_4.1_64,Vehicle-OHR,129,501,773,693,OccludedHazard,41
bd2_veh_4.1_64,Vehicle-OHR,52,496,783,714,OccludedHazard,42
bd2_veh_4.1_64,Vehicle-OHR,52,496,783,714,OccludedHazard,43
bd2_veh_4.1_64,Vehicle-OHR,5,492,790,727,OccludedHazard,44
bd2_veh_4.5_59,Vehicle-OHR,473,527,693,588,OccludedHazard,0
bd2_veh_4.5_59,Vehicle-OHR,470,527,693,589,OccludedHazard,1
bd2_veh_4.5_59,Vehicle-OHR,466,526,694,590,OccludedHazard,2
bd2_veh_4.5_59,Vehicle-OHR,462,526,694,591,OccludedHazard,3
bd2_veh_4.5_59,Vehicle-OHR,459,526,694,592,OccludedHazard,4
bd2_veh_4.5_59,Vehicle-OHR,455,525,695,593,OccludedHazard,5
bd2_veh_4.5_59,Vehicle-OHR,450,525,695,594,OccludedHazard,6
bd2_veh_4.5_59,Vehicle-OHR,446,525,696,595,OccludedHazard,7
bd2_veh_4.5_59,Vehicle-OHR,441,524,696,597,OccludedHazard,8
bd2_veh_4.5_59,Vehicle-OHR,437,524,697,598,OccludedHazard,9
bd2_veh_4.5_59,Vehicle-OHR,432,524,698,599,OccludedHazard,10
bd2_veh_4.5_59,Vehicle-OHR,426,523,698,601,OccludedHazard,11
bd2_veh_4.5_59,Vehicle-OHR,421,523,699,602,OccludedHazard,12
bd2_veh_4.5_59,Vehicle-OHR,415,523,700,604,OccludedHazard,13
bd2_veh_4.5_59,Vehicle-OHR,409,522,700,605,OccludedHazard,14
bd2_veh_4.5_59,Vehicle-OHR,403,522,701,607,OccludedHazard,15
bd2_veh_4.5_59,Vehicle-OHR,396,521,702,609,OccludedHazard,16
bd2_veh_4.5_59,Vehicle-OHR,389,521,703,611,OccludedHazard,17
bd2_veh_4.5_59,Vehicle-OHR,381,520,704,613,OccludedHazard,18
bd2_veh_4.5_59,Vehicle-OHR,373,519,704,615,OccludedHazard,19
bd2_veh_4.5_59,Vehicle-OHR,365,519,705,618,OccludedHazard,20
bd2_veh_4.5_59,Vehicle-OHR,356,518,707,620,OccludedHazard,21
bd2_veh_4.5_59,Vehicle-OHR,346,517,708,623,OccludedHazard,22
bd2_veh_4.5_59,Vehicle-OHR,336,517,709,625,OccludedHazard,23
bd2_veh_4.5_59,Vehicle-OHR,325,516,710,628,OccludedHazard,24
bd2_veh_4.5_59,Vehicle-OHR,313,515,712,632,OccludedHazard,25
bd2_veh_4.5_59,Vehicle-OHR,300,514,713,635,OccludedHazard,26
bd2_veh_4.5_59,Vehicle-OHR,287,513,715,639,OccludedHazard,27
bd2_veh_4.5_59,Vehicle-OHR,272,512,716,643,OccludedHazard,28
bd2_veh_4.5_59,Vehicle-OHR,256,511,718,647,OccludedHazard,29
bd2_veh_4.5_59,Vehicle-OHR,238,509,720,652,OccludedHazard,30
bd2_veh_4.5_59,Vehicle-OHR,219,508,723,657,OccludedHazard,31
bd2_veh_4.5_59,Vehicle-OHR,198,506,725,663,OccludedHazard,32
bd2_veh_4.5_59,Vehicle-OHR,175,505,728,669,OccludedHazard,33
bd2_veh_4.5_59,Vehicle-OHR,149,503,731,676,OccludedHazard,34
bd2_veh_4.5_59,Vehicle-OHR,120,500,734,684,OccludedHazard,35
bd2_veh_4.5_59,Vehicle-OHR,88,498,738,693,OccludedHazard,36
bd2_veh_4.5_59,Vehicle-OHR,52,495,742,703,OccludedHazard,37
bd2_veh_4.5_59,Vehicle-OHR,11,492,747,714,OccludedHazard,38
bd2_veh_6.7_45,Vehicle-OHR,329,525,557,605,OccludedHazard,0
bd2_veh_6.7_45,Vehicle-OHR,325,525,558,606,OccludedHazard,1
bd2_veh_6.7_45,Vehicle-OHR,320,525,559,608,OccludedHazard,2
bd2_veh_6.7_45,Vehicle-OHR,315,524,560,610,OccludedHazard,3
bd2_veh_6.7_45,Vehicle-OHR,310,524,561,612,OccludedHazard,4
bd2_veh_6.7_45,Vehicle-OHR,304,523,563,614,OccludedHazard,5
bd2_veh_6.7_45,Vehicle-OHR,292,522,565,619,OccludedHazard,6
bd2_veh_6.7_45,Vehicle-OHR,292,522,565,619,OccludedHazard,7
bd2_veh_6.7_45,Vehicle-OHR,278,521,568,624,OccludedHazard,8
bd2_veh_6.7_45,Vehicle-OHR,278,521,568,624,OccludedHazard,9
bd2_veh_6.7_45,Vehicle-OHR,262,520,572,631,OccludedHazard,10
bd2_veh_6.7_45,Vehicle-OHR,262,520,572,631,OccludedHazard,11
bd2_veh_6.7_45,Vehicle-OHR,253,519,573,634,OccludedHazard,12
bd2_veh_6.7_45,Vehicle-OHR,243,518,576,638,OccludedHazard,13
bd2_veh_6.7_45,Vehicle-OHR,233,517,578,642,OccludedHazard,14
bd2_veh_6.7_45,Vehicle-OHR,222,516,580,646,OccludedHazard,15
bd2_veh_6.7_45,Vehicle-OHR,209,515,583,651,OccludedHazard,16
bd2_veh_6.7_45,Vehicle-OHR,196,514,586,656,OccludedHazard,17
bd2_veh_6.7_45,Vehicle-OHR,181,513,589,662,OccludedHazard,18
bd2_veh_6.7_45,Vehicle-OHR,165,511,592,668,OccludedHazard,19
bd2_veh_6.7_45,Vehicle-OHR,147,510,596,675,OccludedHazard,20
bd2_veh_6.7_45,Vehicle-OHR,105,506,605,691,OccludedHazard,21
bd2_veh_6.7_45,Vehicle-OHR,105,506,605,691,OccludedHazard,22
bd2_veh_6.7_45,Vehicle-OHR,79,504,611,701,OccludedHazard,23
bd2_veh_6.7_45,Vehicle-OHR,51,501,617,712,OccludedHazard,24
bd2_veh_rev_4.1_65,Vehicle-OHR,1418,529,1221,583,OccludedHazard,0
bd2_veh_rev_4.1_65,Vehicle-OHR,1421,529,1221,584,OccludedHazard,1
bd2_veh_rev_4.1_65,Vehicle-OHR,1424,529,1221,584,OccludedHazard,2
bd2_veh_rev_4.1_65,Vehicle-OHR,1428,528,1221,585,OccludedHazard,3
bd2_veh_rev_4.1_65,Vehicle-OHR,1431,528,1221,586,OccludedHazard,4
bd2_veh_rev_4.1_65,Vehicle-OHR,1435,528,1221,587,OccludedHazard,5
bd2_veh_rev_4.1_65,Vehicle-OHR,1438,528,1221,588,OccludedHazard,6
bd2_veh_rev_4.1_65,Vehicle-OHR,1442,528,1221,589,OccludedHazard,7
bd2_veh_rev_4.1_65,Vehicle-OHR,1446,527,1221,590,OccludedHazard,8
bd2_veh_rev_4.1_65,Vehicle-OHR,1450,527,1221,591,OccludedHazard,9
bd2_veh_rev_4.1_65,Vehicle-OHR,1454,527,1221,592,OccludedHazard,10
bd2_veh_rev_4.1_65,Vehicle-OHR,1459,527,1221,593,OccludedHazard,11
bd2_veh_rev_4.1_65,Vehicle-OHR,1464,526,1221,594,OccludedHazard,12
bd2_veh_rev_4.1_65,Vehicle-OHR,1468,526,1221,595,OccludedHazard,13
bd2_veh_rev_4.1_65,Vehicle-OHR,1473,526,1221,596,OccludedHazard,14
bd2_veh_rev_4.1_65,Vehicle-OHR,1479,525,1221,598,OccludedHazard,15
bd2_veh_rev_4.1_65,Vehicle-OHR,1484,525,1221,599,OccludedHazard,16
bd2_veh_rev_4.1_65,Vehicle-OHR,1490,525,1221,600,OccludedHazard,17
bd2_veh_rev_4.1_65,Vehicle-OHR,1496,524,1221,602,OccludedHazard,18
bd2_veh_rev_4.1_65,Vehicle-OHR,1503,524,1221,603,OccludedHazard,19
bd2_veh_rev_4.1_65,Vehicle-OHR,1509,523,1221,605,OccludedHazard,20
bd2_veh_rev_4.1_65,Vehicle-OHR,1517,523,1221,607,OccludedHazard,21
bd2_veh_rev_4.1_65,Vehicle-OHR,1524,522,1222,609,OccludedHazard,22
bd2_veh_rev_4.1_65,Vehicle-OHR,1532,522,1222,611,OccludedHazard,23
bd2_veh_rev_4.1_65,Vehicle-OHR,1540,521,1222,613,OccludedHazard,24
bd2_veh_rev_4.1_65,Vehicle-OHR,1549,521,1222,615,OccludedHazard,25
bd2_veh_rev_4.1_65,Vehicle-OHR,1559,520,1222,617,OccludedHazard,26
bd2_veh_rev_4.1_65,Vehicle-OHR,1569,520,1222,620,OccludedHazard,27
bd2_veh_rev_4.1_65,Vehicle-OHR,1580,519,1222,622,OccludedHazard,28
bd2_veh_rev_4.1_65,Vehicle-OHR,1591,518,1222,625,OccludedHazard,29
bd2_veh_rev_4.1_65,Vehicle-OHR,1603,518,1222,628,OccludedHazard,30
bd2_veh_rev_4.1_65,Vehicle-OHR,1616,517,1222,631,OccludedHazard,31
bd2_veh_rev_4.1_65,Vehicle-OHR,1631,516,1222,635,OccludedHazard,32
bd2_veh_rev_4.1_65,Vehicle-OHR,1646,515,1222,638,OccludedHazard,33
bd2_veh_rev_4.1_65,Vehicle-OHR,1662,514,1222,642,OccludedHazard,34
bd2_veh_rev_4.1_65,Vehicle-OHR,1680,513,1222,647,OccludedHazard,35
bd2_veh_rev_4.1_65,Vehicle-OHR,1700,512,1222,652,OccludedHazard,36
bd2_veh_rev_4.1_65,Vehicle-OHR,1721,510,1222,657,OccludedHazard,37
bd2_veh_rev_4.1_65,Vehicle-OHR,1745,509,1222,663,OccludedHazard,38
bd2_veh_rev_4.1_65,Vehicle-OHR,1771,507,1223,669,OccludedHazard,39
bd2_veh_rev_4.1_65,Vehicle-OHR,1799,505,1223,676,OccludedHazard,40
bd2_veh_rev_4.1_65,Vehicle-OHR,1832,503,1223,684,OccludedHazard,41
bd2_veh_rev_4.1_65,Vehicle-OHR,1867,501,1223,693,OccludedHazard,42
bd2_veh_rev_4.1_65,Vehicle-OHR,1908,499,1223,703,OccludedHazard,43
bd2_veh_rev_4.5_62,Vehicle-OHR,1463,527,1251,586,OccludedHazard,0
bd2_veh_rev_4.5_62,Vehicle-OHR,1467,527,1251,587,OccludedHazard,1
bd2_veh_rev_4.5_62,Vehicle-OHR,1471,527,1251,588,OccludedHazard,2
bd2_veh_rev_4.5_62,Vehicle-OHR,1474,527,1251,589,OccludedHazard,3
